Version,Protocol,TTL,SrcAddress,DestAddress,SrcPort,DestPort,SeqNum,AckNum,Flag,DataSize,Service,Label
4,6,227,34.215.209.228,10.19.0.35,443,36680,3868499375,2687333525,ACK,1288,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781139909,1856856743,ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781150413,1856856743,ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781151726,1856856743,ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781153039,1856856743,PSH-ACK,1100,HTTPS,1
4,6,226,34.214.44.170,10.19.0.35,443,55258,4205680372,3436222766,PSH-ACK,51,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512424249,1292696478,ACK,0,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512424249,1292696478,ACK,1313,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512425562,1292696478,ACK,1313,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512426875,1292696478,ACK,1313,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512428188,1292696478,PSH-ACK,157,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512428345,1292696478,PSH-ACK,464,HTTPS,1
4,6,57,117.18.237.29,10.19.0.35,80,36406,1859256584,1217861103,PSH-ACK,799,HTTP,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781149100,1856856743,ACK,1313,HTTPS,1
4,6,227,34.215.209.228,10.19.0.35,443,36680,3868501951,2687333525,PSH-ACK,816,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38356,2965588250,99803353,SYN-ACK,0,HTTPS,1
4,6,229,34.215.209.228,10.19.0.35,443,36674,2683273024,686504025,PSH-ACK,559,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42744,37656487,3982999062,ACK,66,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781154139,1856857108,ACK,0,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781154139,1856857108,PSH-ACK,996,HTTPS,1
4,6,58,104.18.20.226,10.19.0.35,80,44720,2611923728,562443574,SYN-ACK,0,HTTP,1
4,6,236,143.204.73.4,10.19.0.35,443,38356,2965588251,99803870,ACK,0,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38356,2965588251,99803870,ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38356,2965589564,99803870,PSH-ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38356,2965590877,99803870,ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38356,2965592190,99803870,PSH-ACK,40,HTTPS,1
4,6,227,34.215.209.228,10.19.0.35,443,36680,3868502767,2687333651,PSH-ACK,51,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781155135,1856857510,ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781156448,1856857510,PSH-ACK,451,HTTPS,1
4,6,58,104.18.20.226,10.19.0.35,80,44720,2611923729,562443967,ACK,0,HTTP,1
4,6,58,104.18.20.226,10.19.0.35,80,44720,2611923729,562443967,ACK,1325,HTTP,1
4,6,58,104.18.20.226,10.19.0.35,80,44720,2611925054,562443967,PSH-ACK,420,HTTP,1
4,6,236,143.204.73.4,10.19.0.35,443,38356,2965592230,99803934,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648865093,2970794138,SYN-ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277782140,744295705,SYN-ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648865094,2970794655,ACK,0,HTTPS,1
4,6,58,104.18.20.226,10.19.0.35,80,44720,2611925054,562443967,PSH-ACK,420,HTTP,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277782141,744296222,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277782141,744296222,ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277783454,744296222,PSH-ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277784767,744296222,PSH-ACK,1215,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512428809,1292696728,ACK,0,HTTPS,1
4,6,228,34.214.44.170,10.19.0.35,443,55252,2846634745,3922599098,ACK,1288,HTTPS,1
4,6,228,34.214.44.170,10.19.0.35,443,55252,2846636033,3922599098,PSH-ACK,903,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648865094,2970794655,ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648866407,2970794655,PSH-ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648867720,2970794655,PSH-ACK,1215,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277785982,744296286,PSH-ACK,62,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277786044,744296695,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277786075,744296695,ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277787388,744296695,PSH-ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277788701,744296695,ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277790014,744296695,PSH-ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277791327,744296695,PSH-ACK,461,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648868935,2970794655,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277791788,744296809,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277794414,744296809,ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277795727,744296809,PSH-ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277797040,744296809,PSH-ACK,462,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277797502,744296840,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277786044,744296840,PSH-ACK,31,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277791788,744296840,ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277793101,744296840,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741305191,3360959118,SYN-ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648868935,2970794906,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648868935,2970794906,PSH-ACK,71,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781156899,1856857868,PSH-ACK,989,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741305192,3360959635,ACK,0,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741305192,3360959635,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741306505,3360959635,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741307818,3360959635,PSH-ACK,1198,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648869006,2970794930,ACK,0,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49056,2648869006,2970794930,FIN-ACK,0,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781157888,1856858263,ACK,1313,HTTPS,1
4,6,236,143.204.73.4,10.19.0.35,443,38334,2781159201,1856858263,PSH-ACK,791,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741309016,3360959699,ACK,0,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741309016,3360960056,ACK,0,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741309016,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741310329,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741311642,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741312955,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741314268,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741315581,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741316894,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741318207,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741319520,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741320833,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741322146,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741323459,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741324772,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741326085,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741328711,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741330024,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741335276,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741337902,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741339215,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741340528,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741341841,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741344467,3360960056,PSH-ACK,1313,HTTPS,1
4,6,241,13.33.29.2,10.19.0.35,443,49058,3277797502,744297006,PSH-ACK,323,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741345780,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741347093,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741348406,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741349719,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741351032,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741352345,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741353658,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741354971,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741356284,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741357597,3360960056,PSH-ACK,1313,HTTPS,1
4,6,36,3.120.156.170,10.19.0.35,443,42846,1512428809,1292696728,PSH-ACK,645,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741358910,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741360223,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741361536,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741362849,3360960056,PSH-ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741327398,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741331337,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741332650,3360960056,ACK,1313,HTTPS,1
4,6,236,65.9.42.14,10.19.0.35,443,38342,3741333963,3360960056,ACK,1313,HTTPS,1
